name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Boston,2025-02-15T07:00:00,21.2,11.6,6.4,52.14,0,0,,0,0,11.6,8.2,322,1033.8,44.6,9.9,705,2.5,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,72509014739,72505914702"
Boston,2025-02-15T08:00:00,22.8,13.8,6.3,48.63,0,0,,0,0,9.8,7.8,321,1033.1,86.9,9.9,833,3,8,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T09:00:00,25,16.5,6.3,44.2,0,0,,0,0,9.2,7.8,310,1032.8,85.9,9.9,663,2.4,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T10:00:00,26.1,26.1,6.2,42.04,0,0,,0,0,9.2,1.6,0,1032.3,85.5,9.9,680,2.4,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T11:00:00,27,21.6,5,38.44,0,0,,0,0,6.9,4.7,328,1032.4,100,9.9,610,2.2,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T12:00:00,28.1,21.9,7,40.28,0,0,,0,0,7.6,5.7,197,1030.8,99.8,9.9,685,2.5,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T13:00:00,28.2,21.9,8.9,43.71,0,0,,0,0,8.9,5.8,133,1029.5,100,9.9,632,2.3,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T14:00:00,29,20.6,7,38.76,0,0,,0,0,9.6,9.1,201,1029,100,9.9,651,2.3,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T15:00:00,29,22.9,6.2,37.3,0,0,,0,0,10.3,5.8,220,1027.7,100,9.9,653,2.4,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T16:00:00,29.9,23.1,6.2,36,0,0,,0,0,10.7,6.9,181,1026.5,100,9.9,22,0.1,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-15T17:00:00,29,21.3,8.1,40.69,0,0,,0,0,11.9,8,199,1025.9,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-15T18:00:00,26.1,17.7,15.3,63.17,0,0,,0,2.4,13.2,7.9,189,1026.5,100,2.5,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBOS,72509014739,72505914702"
Boston,2025-02-15T19:00:00,24.2,19.9,18.1,77.27,0.019,100,snow,0,0,12.5,3.4,178,1025.9,100,1.2,656,2.4,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T20:00:00,25.1,18.2,20.1,81.05,0.023,100,snow,0,2.4,12.5,5.7,129,1025,100,1.2,688,2.5,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-15T21:00:00,24.2,14.9,20.9,87.18,0.02,100,snow,0,2.48,13,8.6,112,1024,100,0.8,762,2.7,0,,"Snow, Overcast",snow,"KOWD,72509854704,0518W,KBOS,72509014739"
Boston,2025-02-15T22:00:00,25.1,14.5,21.8,87.23,0.069,100,snow,0,2.8,13.9,11.2,119,1022,100,1.2,0,0,0,,"Snow, Overcast",snow,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-15T23:00:00,25.1,15.1,22.9,91.35,0.058,100,snow,0,3.03,14.5,10,118,1021.6,100,0.6,0,0,0,,"Snow, Overcast",snow,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-16T00:00:00,26.1,16.4,24.1,92.13,0.077,100,snow,0.12,3.31,16.8,10,118,1021.1,100,0.6,867,3.1,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T01:00:00,27,16.2,25,92.14,0.096,100,snow,0.12,3.5,16.6,12.5,99,1020,100,0.6,761,2.7,0,,"Snow, Overcast",snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T02:00:00,28.1,16.7,26,91.75,0.085,100,snow,0.16,3.74,17.2,14.7,98,1018.7,100,1.2,740,2.7,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T03:00:00,29,18.3,26.9,91.83,0.081,100,"rain,snow",0.2,3.98,19.5,13.6,98,1017.1,100,1.3,858,3.1,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T04:00:00,30.8,20.5,28.9,92.71,0.089,100,"rain,snow",0.2,4.25,21.7,13.7,89,1015.7,100,0.7,829,3,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T05:00:00,31.9,20.6,29.8,91.91,0.037,100,"rain,snow",0.28,4.76,24.8,17.7,82,1014.6,100,3.1,529,1.9,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T06:00:00,31.9,21.2,29.8,91.88,0.058,100,"rain,snow",0.28,4.84,26.8,15.8,79,1013,100,4.9,594,2.1,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T07:00:00,34,22.8,30.7,87.79,0.066,100,"rain,snow",0.47,4.88,19.7,19.3,79,1011.2,100,3.1,0,0,0,,"Snow, Rain, Overcast",snow,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-16T08:00:00,34.1,22,31.9,91.76,0.051,100,"rain,snow",0.39,4.88,33.3,22.6,80,1009.7,100,3.7,10,0,0,,"Snow, Rain, Overcast",snow,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-16T09:00:00,34.1,22.9,31.9,91.65,0.129,100,"rain,snow",0.39,4.84,29.8,19.3,80,1007.1,100,1.9,24,0.1,0,,"Snow, Rain, Overcast",snow,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-16T10:00:00,35.1,23.9,33.1,92.36,0.06,100,"rain,snow",0.31,4.61,31.1,20.5,80,1006,100,2.5,683,2.5,7,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T11:00:00,35.1,24.2,33.2,92.46,0.033,100,"rain,snow",0.16,4.45,31.1,19.4,70,1003.1,100,2.5,673,2.4,7,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T12:00:00,35.1,23.7,33.2,92.45,0.021,100,"rain,snow",0.08,4.29,29.3,21.6,70,1000.2,100,1.9,709,2.6,7,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T13:00:00,36,25.8,34,92.42,0.104,100,rain,0.04,4.17,29.5,17.9,60,996.9,100,1.3,779,2.8,8,,"Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T14:00:00,36,26.1,34,92.53,0.029,100,rain,0,4.09,19.7,17.1,50,993.8,100,1.3,37,0.1,0,,"Rain, Overcast",rain,"KOWD,AV085,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-16T15:00:00,36,24.6,34,92.42,0.077,100,rain,0,4.06,30.5,22.6,30,990.8,100,1.3,15,0.1,0,,"Rain, Overcast",rain,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-16T16:00:00,35.2,25.3,34.1,95.73,0.211,100,"rain,snow",0,4.06,28.7,16,21,987.6,100,1.9,533,1.9,5,,"Snow, Rain, Overcast",rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T17:00:00,36,29.1,35,96.21,0.068,100,rain,0,4.02,29.5,9.1,331,986,100,8,766,2.8,8,,"Rain, Overcast",rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T18:00:00,36,29.8,35.1,96.35,0.013,100,rain,0,3.94,17.2,7.9,339,983.7,100,1.9,745,2.7,0,,"Rain, Overcast",rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T19:00:00,35.1,28.7,35.1,99.75,0.02,100,"rain,snow",0,3.82,27.1,7.9,20,981.3,100,1.9,533,1.9,0,,"Snow, Rain, Overcast",rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T20:00:00,34.1,25.1,31.9,91.87,0.017,100,"rain,snow",0,3.86,28,12.6,8,980.5,100,3,536,1.9,0,,"Snow, Rain, Overcast",rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T21:00:00,32,22.5,29.9,91.9,0.095,100,"rain,snow",0,3.86,32.4,12.6,310,980.6,100,6.8,482,1.7,0,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T22:00:00,30,17.5,27,88.53,0,0,,0,3.78,25.3,19.4,299,982.9,100,9.8,454,1.6,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-16T23:00:00,30.9,20.6,27,85.41,0,0,,0,3.74,20.8,13.7,260,984.6,49.2,9.9,626,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T00:00:00,33.1,19.6,24.1,69.02,0,0,,0,3.74,47,27.6,270,986.7,88.3,9.9,348,1.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T01:00:00,29.9,15.3,19.1,63.75,0,0,,0,3.74,50.4,27.4,271,988.9,50.7,9.9,492,1.8,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T02:00:00,28.1,13.5,17.1,62.81,0,0,,0,3.7,43.9,25,270,990.8,50.6,9.9,450,1.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T03:00:00,28.1,14.3,17.9,65.24,0,0,,0,3.7,36.8,21.9,270,991.9,100,9.9,514,1.9,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T04:00:00,27,11.2,17,65.58,0,0,,0,3.7,45.8,28.5,260,992.1,100,9.9,445,1.6,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T05:00:00,27,12.9,16,62.81,0,0,,0,3.62,32.4,21.8,260,993.2,100,9.9,586,2.1,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T06:00:00,27,14.4,14,57.53,0,0,,0,3.54,40.1,17.1,260,994.1,88.8,9.9,441,1.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T07:00:00,26.1,11.1,13.9,59.58,0,0,,0,3.54,48.1,23.7,260,995.1,87.9,9.9,522,1.9,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T08:00:00,26.1,9.7,12.8,56.57,0,0,,0,3.5,48.2,29.7,260,996.5,88.6,9.9,497,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T09:00:00,26.1,9.2,11,52.35,0,0,,0,3.46,46.2,31.8,270,997.2,50.7,9.9,499,1.8,5,,Partially cloudy,wind,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T10:00:00,27,11.1,11,50.39,0,0,,0,3.43,48.3,28.8,271,998.3,51.4,9.9,452,1.6,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T11:00:00,26.2,9.3,9,47.75,0,0,,0,3.43,49.1,31.8,271,999.8,88.2,9.9,540,1.9,5,,Partially cloudy,wind,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T12:00:00,28.1,13.7,10.1,46.18,0,0,,0,3.39,57.3,24.3,280,1000,88.6,9.9,415,1.5,4,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T13:00:00,29.1,13.6,11,46.27,0,0,,0,3.39,52.3,29.8,270,1000.2,88.6,9.9,413,1.5,4,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T14:00:00,28.2,12.6,9,43.96,0,0,,0,3.39,51.2,28.8,280,1001.5,88.6,9.9,425,1.5,4,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T15:00:00,28.2,12.9,8.1,42.2,0,0,,0,3.35,50.7,27.6,270,1002.6,86.8,9.9,445,1.6,4,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T16:00:00,28.1,13.4,8.1,42.22,0,0,,0,3.35,45.9,25.3,270,1003.8,50,9.9,102,0.4,1,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-17T17:00:00,27,12.6,8.1,44.23,0,0,,0,3.35,40.3,22.9,261,1004.6,49.1,9.9,7,0,0,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-17T18:00:00,26.1,10.5,8.1,45.95,0,0,,0,3.35,36.2,26.2,270,1005.6,25.6,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-17T19:00:00,25.1,9.4,9,49.9,0,0,,0,3.27,38.8,25,251,1006,28.7,9.9,726,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T20:00:00,25.1,10.3,8,47.73,0,0,,0,3.31,43.7,21.9,270,1006.5,87.6,9.9,698,2.5,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T21:00:00,23,6.3,3.7,42.94,0,0,,0,3.31,45.2,26.2,270,1007.3,87.3,9.9,655,2.4,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-17T22:00:00,21.8,6.4,2.9,43.3,0,0,,0,3.27,39.1,20.7,261,1007.6,26.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-17T23:00:00,20.9,7,2.9,44.99,0,0,,0,3.27,31.2,16,270,1007.9,26.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-18T00:00:00,20,3.3,2.9,46.76,0,0,,0,3.27,33.2,22.8,260,1008.2,26.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-18T01:00:00,20,4.4,2.9,46.76,0,0,,0,3.31,36.7,19.6,260,1008.6,25.6,9.9,623,2.2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T02:00:00,19.1,3.3,2.9,48.51,0,0,,0,3.31,35.7,19.5,270,1009.2,0,9.9,716,2.6,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T03:00:00,19.1,3.8,2.9,48.55,0,0,,0,3.27,35.6,18.2,260,1010,26.1,9.9,513,1.8,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T04:00:00,19.1,4.1,2,46.59,0,0,,0,3.27,37.8,17.3,270,1010.2,0,9.9,474,1.7,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T05:00:00,18,-0.4,2,48.85,0,0,,0,3.27,38.4,26.1,260,1010.7,0,9.9,473,1.7,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T06:00:00,18,1.3,1,46.65,0,0,,0,3.23,35.6,20.7,260,1011.5,25.6,9.9,434,1.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T07:00:00,17.9,-0.4,1,46.73,0,0,,0,3.23,36.6,26,270,1012.2,25.6,9.9,710,2.6,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T08:00:00,18,1.8,2,48.82,0,0,,0,3.23,35.6,19.6,280,1013.2,25.6,9.9,766,2.8,8,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T09:00:00,20,3,2,44.84,0,0,,0,3.23,35.7,23.9,270,1012.6,26.1,9.9,558,2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T10:00:00,21,2.4,1,41.15,0,0,,0,3.23,43,30.9,280,1012.2,26.1,9.9,446,1.6,4,,Partially cloudy,wind,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T11:00:00,23,5.4,1,37.82,0,0,,0,3.23,43.4,29.6,270,1012.1,26.4,9.9,497,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T12:00:00,24.2,6.6,1,35.94,0,0,,0,3.19,46.8,31.8,270,1011.9,26.5,9.9,420,1.5,4,,Partially cloudy,wind,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T13:00:00,25.1,11,2,36.27,0,0,,0,3.19,42.5,19.8,280,1012.2,26.1,9.9,460,1.7,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T14:00:00,25.1,9.1,2.9,37.76,0,0,,0,3.19,38.6,26.2,270,1012.4,27,9.9,439,1.6,4,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T15:00:00,25.1,9.4,2.9,37.82,0,0,,0,3.19,47,25.2,270,1013.3,49.6,9.9,654,2.4,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T16:00:00,25.1,11.4,3.8,39.39,0,0,,0,3.15,39.6,18.4,271,1013.5,27.2,9.9,540,1.9,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T17:00:00,23,7.9,2,39.64,0,0,,0,3.15,41.5,20.8,280,1014.8,48.7,9.9,652,2.3,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T18:00:00,21.8,6.4,3.8,45.07,0,0,,0,3.15,36.3,20.6,270,1015.7,26,9.9,647,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T19:00:00,21.8,8.1,3.8,45.14,0,0,,0,2.87,34.3,16.1,280,1016.6,26.5,9.9,715,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T20:00:00,20.9,5.3,4.9,49.36,0,0,,0,2.87,35.6,20.6,280,1016.7,51.7,9.9,715,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T21:00:00,20.9,6.5,6.1,52.17,0,0,,0,2.87,24.2,17.1,280,1017.4,51.6,9.9,564,2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T22:00:00,20.9,8,7,54.31,0,0,,0,2.87,25.3,13.8,270,1018.5,87.6,9.9,743,2.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-18T23:00:00,20.9,9.2,7,54.31,0,0,,0,2.87,25.2,11.4,280,1018.2,88.1,9.9,660,2.4,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T00:00:00,20,8.1,7,56.39,0,0,,0,2.87,25.2,11.4,280,1018.2,89,9.9,624,2.2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T01:00:00,20,5.9,7,56.45,0,0,,0,2.91,24.1,15.9,271,1018.1,88.8,9.9,729,2.6,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T02:00:00,20,5.9,7,56.45,0,0,,0,2.91,24.2,15.9,270,1018.8,51.7,9.9,582,2.1,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T03:00:00,20,6.3,6.1,54.18,0,0,,0,2.91,26.4,14.9,280,1018.7,28.9,9.9,738,2.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T04:00:00,20,6.8,6.1,54.22,0,0,,0,2.91,23,13.8,280,1018.7,26.5,9.9,547,2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T05:00:00,18,4.8,4.9,55.99,0,0,,0,2.87,17.8,12.7,319,1019.5,25.6,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-19T06:00:00,17.1,3.1,2.9,53.11,0,0,,0,2.87,23.1,13.7,310,1019.8,0,9.9,473,1.7,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T07:00:00,16.1,1.3,1,50.84,0,0,,0,2.87,21.9,14.8,300,1020.5,25.6,9.9,479,1.7,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T08:00:00,17.1,3,0,46.29,0,0,,0,2.87,20.9,13.9,291,1021.2,25.6,9.9,509,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T09:00:00,18,3.7,1,46.62,0,0,,0,2.87,26.5,15,271,1021.5,25.6,9.9,543,2,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T10:00:00,19.1,5.6,0,42.42,0,0,,0,2.83,25.3,14,300,1021.6,25.6,9.9,490,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T11:00:00,21,8,2,43.11,0,0,,0,2.83,23.1,13.9,270,1021.3,25.6,9.9,596,2.1,6,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-19T12:00:00,23,10.1,2.9,41.24,0,0,,0,2.83,25.3,15.1,290,1020.6,25.6,9.9,616,2.2,6,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-19T13:00:00,26.1,14.1,5,39.8,0,0,,0,2.83,20.8,14.9,300,1019.9,25.6,9.9,177,0.6,2,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-19T14:00:00,28.2,18.2,6.2,38.67,0,0,,0,2.83,22.1,11.4,280,1019.5,48.3,9.9,601,2.2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T15:00:00,30,19.4,7.1,37.44,0,0,,0,2.83,18.3,13.8,281,1019.2,48.3,9.9,612,2.2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T16:00:00,30.8,22.7,8.1,37.81,0,0,,0,2.83,18.8,9.2,271,1018.9,85.5,9.9,749,2.7,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T17:00:00,29.9,19.9,8.1,39.22,0,0,,0,2.8,16.8,12.6,281,1019.1,85.5,9.9,683,2.5,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T18:00:00,29.9,21,8,39.25,0,0,,0,2.8,13.4,10.2,279,1019.4,48.3,9.9,660,2.4,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T19:00:00,28.1,17.6,7.1,40.46,0,0,,0,2.68,14.3,12.5,300,1019.3,25.6,9.9,665,2.4,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T20:00:00,26.9,16.8,7,42.32,0,0,,0,2.68,14.8,11.3,300,1019.6,25.6,9.9,615,2.2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T21:00:00,26,16.9,7,43.83,0,0,,0,2.72,14.8,9.1,300,1019.9,25.6,9.9,625,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
